MV,ridge,lasso
7.926051892646045e-11,0.010398855762298266,7.24551462938518e-4
0.9999999999999998,0.945030566222628,0.9738488162592869
0.9999999999999998,0.005329578547852111,0.023658811376820025
2.2204460492503126e-16,8.5689587050811e-4,0.017354176133081607
0.9999999999999998,0.07365097562590714,0.06229363727136687
0.0010724392100487376,0.07139561319771763,0.1143930649079689
2.2204460492503126e-16,3.7119993875581407e-6,0.0011773931457165344
2.2204460492503126e-16,0.09724353211970843,0.030567993505007385
0.0028740162961499813,0.04258195278268424,0.021216957336910376
2.2204460492503126e-16,0.1417672687451416,0.14609530067150173
5.605854862459032e-10,0.5588476623523334,0.4533597143245681
2.2204460492503126e-16,0.14844669101241303,0.008775800334105929
2.2204460492503126e-16,0.26269772268787117,0.14609530067150173
2.2204460492503126e-16,0.007087496404001503,0.006013241060489766
2.2204460492503126e-16,0.08280315729709607,0.05331892889398829
2.2204460492503126e-16,0.023911070670270207,0.010449121923316158
2.2204460492503126e-16,0.029270258573901264,0.08916954451761787
0.9999999999999998,0.0877605907872366,0.3678067116467532
0.9999999999999998,0.0014148419263097613,0.08835590584139343
0.9999999999999998,0.0021299841884165937,0.0626887687232979
0.9999999999999998,0.8399887877365169,0.9763692700501856
2.351838476159229e-12,0.02119012722548015,0.04303950278071946
2.2204460492503126e-16,0.5471793906317667,0.05733801197052462
2.2204460492503126e-16,0.035142901336856276,0.003358132993940507
2.2204460492503126e-16,0.26837421454236277,0.10772419902526525
6.996610383421442e-13,8.318250371713671e-4,0.007521631246490333
0.9999999999999998,0.015647913575750877,0.1142786490110616
0.9999999999999998,0.0026350023565088827,0.013360413093459134
0.9999999999999998,0.005572813148088957,0.006007346940256287
2.143344600724642e-11,0.004695648567315378,4.4744749705837717e-4
2.1433446026711623e-11,8.812965831178031e-4,0.003001219311970839
0.9999999999999998,0.0012449305274859956,0.013360413093459134
2.2204460492503126e-16,0.007590777694423268,0.13604242662706853
4.9236874063339e-11,7.416622264777028e-4,0.01086948455520837
2.2204460492503126e-16,0.006371792851871387,0.13604242662706853
0.9999999999999998,0.01672362210470341,0.13135979960143468
0.9999999999999998,0.019869823525201526,0.13135979960143468
2.2204460492503126e-16,0.009675282985284113,0.09830305477655295
2.2204460492503126e-16,0.014560056857002977,0.11411023550078044
2.2204460492503126e-16,1.9046899144825797e-4,0.0018288441721291953
3.3328392325219155e-6,0.005190936232211454,0.09830305477655295
0.9999999999999998,0.7791861539195044,0.9519478761487382
2.2204460492503126e-16,0.17392730886957244,0.03373125988731224
2.2204460492503126e-16,0.2151705987506626,0.070740240424878
0.9999999985018873,0.9235451760272637,0.9842514830058606
0.9999999999999998,0.07238116403242366,0.0428698446410815
0.9999999999999998,0.053814595989173514,0.0428698446410815
2.2204460492503126e-16,0.06760942537908225,0.03669971894331748
2.2204460492503126e-16,0.06760942537908225,0.03669971894331748
2.2204460492503126e-16,3.9334826981826903e-5,0.012499157129422341
2.2204460492503126e-16,0.03558618260657649,0.042549063185410387
6.38109484173803e-11,3.8786697838649156e-4,0.010189283178846174
0.9999999960918381,0.011532331454197344,0.24096034161698124
6.3656220841262e-11,8.116144535064453e-4,0.002245836097934041
2.2204460492503126e-16,0.0019727529413078137,0.015385697415550488
9.389741499140272e-12,0.0026318538465301762,0.00960531009489593
2.2204460492503126e-16,0.004750266003587839,4.082234811455185e-4
2.2204460492503126e-16,0.004750266003587839,4.082234811455185e-4
2.2204460492503126e-16,0.0016380423725823213,0.01795593458004798
7.687706696124892e-11,0.003625106349616079,4.082234811455185e-4
8.102230777579378e-11,0.11485970954523349,0.034388565954956346
2.2204460492503126e-16,0.0013906532289506566,0.00875428350208325
2.2204460492503126e-16,0.009303033593956872,0.12207232730981762
0.9999999999999998,5.421782500589682e-5,0.0034172846118605948
2.2204460492503126e-16,0.006116655911491655,0.16026695401948904
2.2204460492503126e-16,0.0019771585238283944,0.019838377930664758
2.2204460492503126e-16,0.010724599324092138,0.008861738394915735
1.4003756800305905e-10,0.010211408723692946,0.02199583205454365
2.2204460492503126e-16,0.009916582604600323,7.24551462938518e-4
2.2204460492503126e-16,3.7685361589748814e-5,0.03274846041627425
2.9088179264218524e-8,0.07582829002976722,0.011659206138543007
6.0447287395556794e-12,0.04763948132640431,0.006004130848773702
2.2204460492503126e-16,4.68788740905037e-5,2.539886729891436e-7
2.2204460492503126e-16,0.014087545943822359,0.08721213702882011
2.2204460492503126e-16,0.00812024538267721,0.01575483075290952
2.351838476159229e-12,0.02119012722548015,0.04303950278071946
2.2204460492503126e-16,0.24275066860752836,0.28431232179617216
2.2204460492503126e-16,0.26359300086149406,0.24683535351793928
2.2204460492503126e-16,0.19370026002103619,0.28431232179617216
1.5244929331469068e-11,0.22661473953180702,0.2827514719311281
1.4149487378102288e-10,0.33866313065001347,0.20537167355274447
1.4149487378102288e-10,0.33866313065001347,0.20537167355274447
2.2204460492503126e-16,5.733079466857272e-4,0.0014810856060840886
0.9999999911029602,0.011786409284628202,1.48302314953027e-4
2.2204460492503126e-16,0.004081444913106606,6.9734624481997e-5
2.2204460492503126e-16,0.7625554535055878,0.982174252230746
2.2204460492503126e-16,3.1486225606474337e-4,0.001738388289307224
2.2204460492503126e-16,0.0018910695187400346,0.05297153081753911
2.2204460492503126e-16,0.029431153735163206,0.001482762367255251
1.0620939547855276e-10,0.04134588713032203,0.012536602025982078
2.2204460492503126e-16,0.07605472931686896,0.058056777790308635
2.2204460492503126e-16,0.018539114804184686,0.0042815845609528525
0.9999999999999998,0.042092482325290954,0.01642478607280697
2.2204460492503126e-16,0.009082283133427493,0.12454712752469461
2.2204460492503126e-16,0.10076989968018492,0.019600216615610882
0.9857152232159401,0.9493901904877212,0.9842514830058606
7.467187305640541e-12,0.15688450372600055,0.04602347915221214
2.2204460492503126e-16,0.644105171346054,0.7686543131460969
1.3601623543091454e-9,0.0379316983421425,0.006877904089780992
2.2204460492503126e-16,0.010697818843888538,0.0022627155868915373
2.2204460492503126e-16,0.08212924504964056,0.017357975487436533
2.2204460492503126e-16,0.0868445887811027,0.06484404005959238
0.9999999999999998,0.07328654159520422,0.034175575359859475
2.2204460492503126e-16,0.06362066020875767,0.05132443136503673
2.2204460492503126e-16,0.09849522199197919,0.08377355452495236
2.2204460492503126e-16,0.10503270487970154,0.13245624148217866
2.2204460492503126e-16,0.01680721736616527,0.07632973147263712
1.0141160077115731e-11,0.27086196702361415,0.3622209681617416
1.0141160077115731e-11,0.27086196702361415,0.3622209681617416
1.0141160077115731e-11,0.27086196702361415,0.3622209681617416
2.2204460492503126e-16,0.15652557195850947,0.15652092682456545
2.2204460492503126e-16,0.07351550987001647,0.09380853965117794
2.2204460492503126e-16,0.3901862354956535,0.3043268877282066
2.2204460492503126e-16,3.915171220591797e-5,2.978664470604099e-5
2.2204460492503126e-16,6.19965516536356e-4,9.593569886152637e-4
2.2204460492503126e-16,3.4865926092389455e-4,0.0035898428496141345
0.9999999999999998,0.9609092959013363,0.9792337186444992
2.2204460492503126e-16,0.009787670828732041,0.029130018011698754
5.680653257525562e-11,0.054518139596678165,0.033282497734999035
0.9770979255927238,0.9517759360350818,0.9766393634891997
2.14334470045256e-11,1.630868292429334e-4,2.1633173860173213e-4
0.9999981330928703,0.2504600743480383,0.5942555473396712
2.2204460492503126e-16,0.009787670828732041,0.029130018011698754
0.9999999999999998,0.36700152175806666,0.644826656026461
2.2204460492503126e-16,0.05443815104961878,0.12939658003802787
2.2204460492503126e-16,0.3680009339613946,0.18703902774645007
2.2204460492503126e-16,0.015009165466221329,0.024784660018298012
2.2204460492503126e-16,0.02151979155149742,0.016647560982757603
0.9057677391346752,0.013484385393204613,0.023537068839750767
2.2204460492503126e-16,0.8041713402383002,0.9186691237226033
2.2204460492503126e-16,0.06303306558037323,0.12915561731712186
0.9999999999999998,0.6400396072217339,0.902966769253722
2.2204460492503126e-16,0.1294684198830524,0.0020930007468614527
0.9938985611962984,0.02144372254575426,0.023537068839750767
2.2204460492503126e-16,0.025908807813700755,0.10562454901741399
2.2204460492503126e-16,0.08764629662198753,0.007526771891095486
2.2204460492503126e-16,0.010869257494414733,0.01754851219358706
0.9999999999999998,2.2721949974455481e-4,1.2723777052821771e-5
0.9999999999999998,0.1658343270341751,0.0035445420060042933
2.2204460492503126e-16,0.014899252480483313,0.007122873788372335
2.2204460492503126e-16,0.0017723489136380309,0.007132168132976715
0.9999999999999998,0.04190166680364334,0.17554567153971506
0.9999999999999998,0.04190166680364334,0.17554567153971506
2.2204460492503126e-16,8.827253118161471e-4,0.014314993813065904
2.2204460492503126e-16,0.011341518518615834,0.024944359434684992
2.2204460492503126e-16,0.017049643309878217,0.21905337457181412
2.2204460492503126e-16,0.0010796955651796451,0.01577630102281846
2.2204460492503126e-16,7.078353006092446e-4,0.006143403897969348
2.2204460492503126e-16,0.02232102127419083,0.1171558727842402
2.2204460492503126e-16,9.492412246995647e-4,0.009631698142295014
2.2204460492503126e-16,0.0067304709381496184,0.0010062475662619
2.2204460492503126e-16,0.029233786895951856,0.020276266991600966
2.2204460492503126e-16,0.0035034771416819458,0.013118753696810315
0.9999999999999998,0.1176425766825762,0.22042578581364344
0.995723883774269,0.21056199692024422,0.10190631215550572
0.9999841668321786,0.09568966672003791,0.2229080706464825
2.2204460492503126e-16,0.7384491576626899,0.8189621520859144
2.2204460492503126e-16,0.8221549367210498,0.8189621520859144
0.9634647998421424,0.7910782205893366,0.8100412024886601
0.9999999999999998,0.4878254018373937,0.6657114560944644
0.016626134582919175,0.8006182795899697,0.8100412024886601
0.8170649837920413,0.7672608856727476,0.7485976115813473
2.2204460492503126e-16,0.15693735738167955,0.010034310811146228
2.2204460492503126e-16,0.25095197681184356,0.8455586998662943
2.2204460492503126e-16,0.015554729969160578,0.07890902968894974
2.2204460492503126e-16,0.008174819496634211,0.010270747068746621
2.2204460492503126e-16,0.00847189892617102,0.002705326848008996
0.9999999999999998,0.10928414569603159,0.1639712547022964
2.2204460492503126e-16,0.07659976801152885,0.16800691537534945
2.7546319157988038e-12,0.09368014331357558,0.2574362935935423
2.2204460492503126e-16,0.009329112146487161,0.0045803845275224665
2.143344585389647e-11,0.0116994109188035,0.0034276594618972574
2.2204460492503126e-16,0.014507990117571293,0.0034587832454640076
1.2649055273098056e-11,0.07219527123125369,0.2530510313848315
2.2204460492503126e-16,0.0688528313458349,0.12058362716318462
2.2204460492503126e-16,0.014507990117571293,0.0034587832454640076
2.2204460492503126e-16,0.010460072069583761,6.739976286992652e-4
2.2204460492503126e-16,0.006074271217521035,0.08293279985167988
2.2204460492503126e-16,0.02483201460529125,0.00917900696124473
0.9999999999999998,5.293486994380699e-4,0.06362959464842878
2.2204460492503126e-16,0.05687020610522118,0.11188455432123089
2.2204460492503126e-16,0.06661907815124245,0.16026695401948904
0.9999999999999998,8.611456973250784e-4,0.0019253750315022693
2.2204460492503126e-16,0.05906008119352235,0.09438722333613457
2.2204460492503126e-16,0.059747102110192775,0.16026695401948904
2.2204460492503126e-16,0.057463819676107863,0.12207232730981762
2.1433445851699023e-11,0.09196385655461832,0.1365873107229411
0.9999999999999998,0.004940467869485852,0.09364249523390816
2.2204460492503126e-16,8.786467885706602e-4,0.013169838308026573
2.1433445740117474e-11,0.06938577834307172,0.12999612007051645
1.0295413793079058e-10,0.00416477319530103,0.09221322440415793
2.2204460492503126e-16,1.8344349308020103e-5,0.012499157129422341
2.2204460492503126e-16,0.06681443541820256,0.030567993505007385
0.9999999999999998,0.29895986606905756,0.18140183817566036
9.081786086323522e-4,0.5505817731849376,0.33746254872416165
0.9999999999999998,0.06687094872463377,0.03575703837606328
2.2204460492503126e-16,0.003007895814778615,0.007277802042450224
0.9999999999999998,0.9100098867342064,0.9733589653787714
2.2204460492503126e-16,0.0026265469013949765,0.0043008383219643
2.2204460492503126e-16,0.009889496965778495,0.062586749225633
2.2204460492503126e-16,8.229027529242689e-4,0.029066192692659108
2.2204460492503126e-16,0.8485430280729348,0.8538695350348666
2.2204460492503126e-16,0.0024606332735580905,0.01143650479407357
0.9999999999999998,0.005899774273774889,0.016689407821152434
0.9999999999999998,0.01049907472034298,0.08674276455027163
2.2204460492503126e-16,0.5899034680842927,0.21634476905155578
0.003202028636577215,0.5309641305409145,0.23003648374145869
0.9999999999999998,0.21782238907565712,0.014771079751666048
0.9999999999972127,0.01897286096862742,0.0130943567076414
3.824557960276769e-4,0.004327571859016084,0.03179402084338742
0.9999999999999998,0.07690723093627412,0.007147548725682183
0.9999999999999998,0.388649764083198,0.5949226023242654
0.9999999999999998,0.15883013078659194,0.2744121830758292
2.2204460492503126e-16,0.006345782069574799,0.016680355840613625
0.9999999999999998,0.008316613775718183,0.01203538209595357
2.2204460492503126e-16,0.7536282136925384,0.14202123922150903
0.9999999999999998,1.5089518699213321e-4,3.730376178400776e-4
2.2204460492503126e-16,0.6006449533922344,0.6741651877796119
2.1433445694451572e-11,0.009961949498215042,6.16753585365572e-5
7.884924033648685e-12,0.0054842601956187715,2.9014410108858606e-4
0.9999999999999998,0.01689581292102093,6.583688616921058e-4
2.2204460492503126e-16,0.008814359743795306,3.5015906833959907e-4
0.9999999999999998,0.020062611063191294,0.0011893819772933636
2.2204460492503126e-16,0.012681494435567235,3.3879537096341317e-4
2.2204460492503126e-16,0.017864174482570258,0.0011818549868342649
1.1602622452598569e-12,0.0238540612602308,0.0010919423434754406
0.9999999999999998,0.020062611063191294,0.0011893819772933636
2.2204460492503126e-16,0.016932319485687804,0.0010493461341259417
2.2204460492503126e-16,0.012173085635488391,9.635184025916361e-4
7.991312678763812e-11,0.0177690358860462,1.2158770310389469e-4
0.999999981376933,0.011080647481487649,0.012273040670278929
2.2204460492503126e-16,0.006773671670142559,0.051831370895058446
0.9999999999999998,2.7932491787681477e-4,0.008734903500272045
2.2204460492503126e-16,1.1024506495353372e-4,0.0023283785682522954
0.9999999999999998,0.00584064444287211,0.015455842212072444
0.9999999999999998,0.008806439356934896,0.013360413093459134
1.0321847232537428e-10,0.032245299927585507,0.09517786999968775
2.2204460492503126e-16,0.015363580403482095,0.01079452506447995
9.93855485958902e-11,0.02699927281570002,0.023348347198867105
2.2204460492503126e-16,0.01989415161899392,0.04182627024249925
0.9999999999999998,6.317967717855966e-4,8.85875084422046e-4
2.2204460492503126e-16,3.9153978640278966e-5,0.004427971770638104
2.2204460492503126e-16,0.6256926886660648,0.6946877012048327
0.9999999999999998,0.49756118904169666,0.8211484063214415
0.3271175357909417,0.7819998632538488,0.8642361624524086
2.2204460492503126e-16,0.05610491053101928,0.07372756838473406
2.2204460492503126e-16,0.8070454832234196,0.06853708739802813
2.2204460492503126e-16,0.9920009313289166,0.9727957799268749
0.004593546175017127,0.24937084932446185,0.17608804322802596
2.2204460492503126e-16,0.49284861945271324,0.029685764240613845
0.9999999999999998,0.9858983304126532,0.9756940345249475
0.9999999999999998,0.9528184207441811,0.9792337186444992
0.9857152232159401,0.9493901904877212,0.9842514830058606
2.2204460492503126e-16,0.34267721207101937,0.22107760944747
0.9999999999999998,0.6572960775341716,0.37721447149061615
0.9853943274029845,0.9513345719472519,0.9759137246714528
0.9999999999999998,0.42538967257626625,0.11618516353441496
0.9999999999999998,0.23800167210933643,0.019738473140827696
2.2204460492503126e-16,0.8495770867930824,0.7371151126195961
0.9999999999999998,0.3564794727375611,0.2853509359447797
2.2204460492503126e-16,0.3224132051603332,0.1983882153264109
7.257105555781683e-8,0.02456958438127202,0.21891649944644448
7.884923998679088e-12,0.8954718446979653,0.9766393634891997
2.2204460492503126e-16,0.02481460989951005,0.0018829173332441161
0.9999999999999998,0.9302750093892429,0.9682155598222004
2.2204460492503126e-16,0.35705252096321366,0.34463738380442305
0.9820798075270099,0.9518901828019806,0.9766393634891997
0.8318080063975476,0.5952957776794492,0.4167438354099182
2.2204460492503126e-16,0.9313828932122244,0.9773392526516375
2.2204460492503126e-16,0.34832180377683974,0.2187256463717116
0.9999999996748511,0.8588745154624978,0.9372171456187065
0.9999999999999998,0.9826495590648882,0.9864188148841949
2.2204460492503126e-16,0.6366505118173843,0.9727957799268749
7.884923998679088e-12,0.8954718446979653,0.9766393634891997
0.9999999999999998,0.9435154882317445,0.9733589653787714
0.9853943274029845,0.9513345719472519,0.9759137246714528
2.2204460492503126e-16,0.9080401338931592,0.8492710119242526
0.9999999999999998,0.9551082723294282,0.9749585487812359
0.9999999999999998,0.8452486413470487,0.861231678767544
2.2204460492503126e-16,0.1801878882163416,0.3945728928573877
0.9999999999999998,0.4450045514673977,0.6129466243342092
2.2204460492503126e-16,0.5895487546394621,0.9304379804211208
2.2204460492503126e-16,0.05254137401387791,0.06743388005571388
0.9999999999999998,0.622960279843494,0.9496708762533425
2.2204460492503126e-16,0.7877909780291388,0.9514003090243539
2.2204460492503126e-16,0.011917343166796768,0.037924988935112564
0.9338417539956008,0.9539425303166135,0.9766393634891997
0.9999999999999998,0.970238787979787,0.9792337186444992
0.9999999999999998,0.9617879516026677,0.9766393634891997
2.2204460492503126e-16,0.0033264568679521596,9.810807176295132e-5
2.2204460492503126e-16,0.29955814691925725,0.2955837710050678
2.2204460492503126e-16,0.932778970518586,0.9014668849511948
0.9999999999999998,0.8339410111902071,0.5665854739880299
2.2204460492503126e-16,0.7050554300538376,0.32522056115151693
0.9999999999999998,0.3403077667400744,0.6376378468075321
2.2204460492503126e-16,0.2831116884337754,0.2368475063595084
0.9999999999999998,0.03766709728047786,0.006269251147865134
0.9999999999999998,0.9387539936051811,0.9766393634891997
0.9999999999999998,0.9727552501335164,0.9237104863487705
0.9999999999999998,0.9485677223204841,0.9738488162592869
2.2204460492503126e-16,0.1752708262860232,0.013163264787886453
0.9999999999999998,0.23922226228443566,0.02083024345651733
0.9999999999999998,0.8923762846571343,0.908416088275382
0.9999999999999998,0.002906530501294936,0.005466229206867943
0.3605202430391758,0.8210254994323746,0.7687945453274428
2.2204460492503126e-16,0.2678184801676934,0.0026966063097254227
2.6132492712831846e-4,0.49668948110374583,0.2728066940668415
2.2204460492503126e-16,0.010379016972421525,7.48726187886782e-4
2.2204460492503126e-16,0.10809955448301332,0.025662370860513484
0.9999999999999998,0.41534920107542717,0.2853509359447797
2.2204460492503126e-16,0.9388732283281858,0.9680781780643627
2.2204460492503126e-16,0.09203490562146863,0.025662370860513484
0.9999999999999998,0.27021182678590216,0.2853509359447797
0.9999999999999998,0.9074407365004327,0.6251628267207991
0.9999999999999998,0.24042910117456778,0.12367226736167729
2.2204460492503126e-16,0.94473242418421,0.9412729515798801
2.2204460492503126e-16,0.02849445275380299,0.026620281946056777
1.0452647277029567e-6,0.23930659777253968,0.027622700684026773
0.9999999999999998,0.5975894646863709,0.6532707382964507
2.2204460492503126e-16,0.26433009285108283,0.02410943916970651
0.9999999999999998,0.5259695114285476,0.6295118625947888
2.2204460492503126e-16,0.1873400790520276,0.17195641142837467
2.2204460492503126e-16,0.2808579629169877,0.45446471921080733
0.24999999999982989,0.324462643184379,0.06835079766379927
2.2204460492503126e-16,0.22877237311629148,0.33510399297609067
2.2204460492503126e-16,0.29868129345776606,0.5106946865509603
2.2204460492503126e-16,0.3982225961358517,0.2805051541369739
0.24999999999971798,0.5600860239140224,0.627278984140733
0.9999999999999998,0.6662661955232964,0.7747419523478014
0.24999999999995245,0.7087897309390162,0.6765679243979306
0.9999999999999998,0.024882154287928927,0.011473774981002265
0.9999999999999998,0.9421607167102223,0.9613370694265981
2.2204460492503126e-16,0.9512241139604874,0.9808150170360923
2.2204460492503126e-16,0.6810647579032598,0.7028007666675988
0.994762859000431,0.20971782963281757,0.019010241887209494
2.2204460492503126e-16,0.3555054279088511,0.27389915585041025
2.2204460492503126e-16,0.033601883048972506,0.012977348703258739
0.999999999993112,0.9834965289442705,0.982174252230746
0.06590141393058402,0.9668863880076487,0.9773392526516375
0.9999999999999998,0.9796199086308958,0.9766393634891997
0.9999999999999998,0.9864799319598722,0.9922696281275072
0.9999999999999998,0.9951997893113101,0.9747073919980732
0.9999999999999998,0.8249388358176498,0.9738488162592869
0.9999999999836355,0.9866754602610076,0.9826464490665702
2.2204460492503126e-16,0.9808266940996648,0.9727957799268749
0.9999999999999998,0.9456240694913828,0.9738488162592869
2.2204460492503126e-16,0.9883873200822972,0.9691266067818741
0.9999999999999998,0.9525624325796977,0.9792337186444992
0.9735062938909849,0.9561861102575016,0.9773392526516375
0.9999999999999998,0.882989175855534,0.9702662116395089
0.9999999999921151,0.9929979595066787,0.9766393634891997
0.9820798075270099,0.9518901828019806,0.9766393634891997
0.9999999999430234,0.9740367819614548,0.9759137246714528
0.9999999999999998,0.9876567893571584,0.9842514830058606
